Коэффициенты текущей динамики																												
Date	CoefDyn Open Interest Total	CoefDyn Reportable Positions Net	CoefDyn Reportable Positions Long	CoefDyn Reportable Positions Short	CoefDyn Prod_Merc_Positions Total	CoefDyn Prod_Merc_Positions Net	CoefDyn Prod_Merc_Positions Long	CoefDyn Prod_Merc_Positions Short	CoefDyn Swap_Positions Total	CoefDyn Swap_Positions Net	CoefDyn Swap_Positions Long	CoefDyn Swap_Positions Short	CoefDyn Swap_Positions Spread	CoefDyn M_Money_Positions Total	CoefDyn M_Money_Positions Net	CoefDyn M_Money_Positions Long	CoefDyn M_Money_Positions Short	CoefDyn M_Money_Positions Spread	CoefDyn Other_Rept_Positions Total	CoefDyn Other_Rept_Positions Net	CoefDyn Other_Rept_Positions Long	CoefDyn Other_Rept_Positions Short	CoefDyn Other_Rept_Positions Spread	CoefDyn NonRept_Positions Total	CoefDyn NonRept_Positions Net	CoefDyn NonRept_Positions Long	CoefDyn NonRept_Positions Short	Net
29.09.2015	-0,0255047	-0,2208885	-0,0250126	-0,0212321	0,0095939	0,1695313	-0,0698822	0,0494547	-0,0067739	-0,0087042	-0,0081328	0,0045317	0,0044380	-0,0624573	-0,2689226	-0,0344630	-0,1186334	0,0328474	-0,0349586	0,0956117	-0,0547959	-0,0216399	-0,0317861	-0,0453415	-0,2208885	-0,0300362	-0,0583742	-1
06.10.2015	0,0210930	0,4433774	0,0209164	0,0144259	0,0185810	0,1724098	-0,0775354	0,0613060	0,0210964	0,0107646	0,0090354	-0,0287863	0,2021734	-0,0102494	-0,6451574	0,1057899	-0,1178286	0,0452587	0,0318124	0,3909568	-0,0242644	0,0782371	0,0255513	0,0502580	0,4433774	0,0227273	0,0744064	-6
13.10.2015	-0,0046934	-0,1391738	-0,0012099	0,0018060	-0,0406817	-0,1046875	0,0101470	-0,0603199	-0,0341665	-0,0234474	-0,0207201	0,0413625	-0,2115824	0,0099012	0,5916573	-0,0419281	0,0339622	0,0486084	0,0366953	0,0409483	-0,0125878	0,0044611	0,1400850	-0,0460825	-0,1391738	-0,0368818	-0,0537647	-4
20.10.2015	0,0348339	0,1692432	0,0423555	0,0399721	-0,0092973	-0,5328120	0,3591785	-0,1623378	0,0158590	0,0300603	0,0263673	-0,0524639	-0,0829029	0,0788825	2,7330358	-0,1584948	0,3746604	-0,1019814	0,0733789	-0,1819646	0,0559223	-0,0225862	0,2223681	-0,0204815	0,1692432	-0,0372415	-0,0062381	0
27.10.2015	0,0126363	-0,3334251	0,0074826	0,0146821	0,0705201	0,6653711	-0,0733940	0,1675060	0,0021801	-0,0517876	-0,0247175	0,6034521	0,0326968	-0,0070328	-0,4187048	0,1794033	-0,1200798	0,0470625	-0,0146185	-0,0273481	0,0042927	-0,0044469	-0,0410202	0,0273949	-0,3334251	0,0661052	-0,0044768	-2
03.11.2015	-0,0058134	0,8460744	0,0068135	-0,0048299	0,0383162	0,1944848	-0,0295893	0,0746362	0,0184446	0,0016606	0,0023075	0,0111841	0,2514301	-0,0257034	-0,4690234	0,0897548	-0,0950808	-0,0436686	-0,0169129	0,0677268	-0,0359041	-0,0079387	-0,0112931	-0,0682780	0,8460744	-0,1296117	-0,0141995	-3
10.11.2015	-0,0200738	-0,0066032	-0,0250169	-0,0254908	-0,0111675	-0,0971601	0,0348579	-0,0333971	-0,0032162	-0,0374691	-0,0264888	0,1227706	0,1610503	-0,0527367	0,4086187	-0,0790904	0,0155709	-0,1541626	-0,0342476	-0,3116030	-0,0469949	-0,1238473	0,0794561	0,0306815	-0,0066032	0,0359861	0,0265520	0
17.11.2015	0,0369699	0,1390266	0,0373837	0,0347172	0,0584318	-0,2691446	0,2113922	-0,0206628	0,0066748	0,0016167	0,0008953	-0,0075114	0,0715986	0,0690956	0,9358907	-0,1264931	0,1595136	0,2049669	-0,0209818	-0,8209263	0,1274969	-0,0889323	-0,0646218	0,0453353	0,1390266	0,0325536	0,0553771	0
24.11.2015	-0,0611026	-0,3122651	-0,0674644	-0,0603948	-0,1477090	0,0447013	-0,2019142	-0,1130384	-0,0271095	-0,0033231	0,0032280	0,0802730	-0,3676521	0,0030519	0,0521202	-0,0102700	0,0177725	-0,0153377	-0,0722505	-0,6540362	-0,0618134	-0,0883766	-0,0666397	-0,0346617	-0,3122651	0,0071152	-0,0667735	0
01.12.2015	0,0030807	-0,0425716	0,0028104	0,0037697	-0,0329495	-0,5238308	0,1480728	-0,1371326	-0,0078967	-0,0090924	-0,0001938	0,0963593	-0,2379408	0,0603299	0,6606458	-0,1110181	0,2475260	-0,1853304	0,0892012	-16,3920635	0,3498804	0,0648996	-0,1172326	0,0012599	-0,0425716	0,0057643	-0,0024766	0
08.12.2015	-0,0568007	0,0219318	-0,0582483	-0,0598649	-0,0884186	-0,0373329	-0,0962322	-0,0824354	-0,0232619	-0,0003311	-0,0157422	-0,1668762	0,0822695	-0,0362300	-0,0813635	0,0715825	-0,0230151	-0,2503852	-0,0641130	-0,7057853	-0,1420892	-0,0033999	-0,0249803	-0,0367311	0,0219318	-0,0424700	-0,0319314	0
15.12.2015	-0,0494207	-0,0856975	-0,0513975	-0,0506458	-0,0605372	0,8379346	-0,2069136	0,0498660	-0,0237034	-0,0487578	-0,0368433	0,1033572	0,0293250	-0,0486913	-0,3288716	0,1700275	-0,1201144	-0,1519067	-0,0720801	-1,3971258	-0,1497911	-0,0591919	0,0052526	-0,0354220	-0,0856975	-0,0301728	-0,0397644	0
22.12.2015	0,0478608	-0,0130225	0,0489482	0,0502562	0,0233423	-0,3688249	0,1714057	-0,0610193	-0,0124407	0,0143672	0,0011350	-0,1331054	-0,0552284	0,0608017	0,4075927	-0,0970853	0,1267824	0,1773348	0,1023677	-4,9585172	0,2022277	0,0440006	0,0628961	0,0329770	-0,0130225	0,0375047	0,0291940	0
29.12.2015	0,0356036	-0,5769669	0,0300280	0,0420679	0,0789811	-0,4413222	0,1848273	0,0037455	0,0021803	-0,0043189	-0,0012154	0,0356251	0,0153302	0,0428759	0,2383622	-0,0833549	0,0949191	0,0644931	0,0299613	0,7672241	0,0990828	0,0214101	-0,0392490	0,0322450	-0,5769669	0,0892895	-0,0158016	0
05.01.2016	0,1099813	1,2079322	0,1174623	0,1086816	0,1253470	-1,3867269	0,2703905	0,0036507	-0,0093380	-0,0014236	-0,0097659	-0,1049759	0,1226149	0,0782569	0,1737883	-0,0294112	0,0979398	0,1858225	0,2296728	0,1476154	0,2369433	0,2549104	0,1932393	0,0827828	1,2079322	0,0418674	0,1209242	0
12.01.2016	-0,0158099	0,1048134	-0,0162810	-0,0182229	-0,1127066	-3,9859338	-0,2258073	0,0074090	-0,0055490	-0,0322110	-0,0308259	-0,0131896	0,3641738	-0,0117400	-0,2505063	0,2279845	-0,0926162	-0,0031287	0,0011328	-0,2835312	-0,0682699	-0,0286748	0,1274349	-0,0029074	0,1048134	-0,0112088	0,0042853	-1
19.01.2016	0,0030925	-0,2372534	0,0040796	0,0084346	0,0313541	-0,0565299	0,0412518	0,0232760	-0,0017994	-0,0197259	-0,0218649	-0,0485772	0,2374865	-0,0313038	-0,0280450	-0,0735899	-0,0483837	0,1276795	0,0010328	-0,4026393	-0,0327223	0,0174672	0,0223148	-0,0247913	-0,2372534	-0,0064970	-0,0403979	0
26.01.2016	-0,0187508	-0,5008278	-0,0261308	-0,0196516	-0,0234373	1,0260409	-0,1305323	0,0655053	-0,0078296	-0,0075959	-0,0031591	0,0539275	-0,0811592	-0,0516356	-0,2800197	0,1038449	-0,1131403	-0,0743471	-0,0377606	-2,1471873	-0,2102530	-0,0559625	0,1599580	0,0193260	-0,5008278	0,0537117	-0,0110442	-4
02.02.2016	0,0503013	-0,4432007	0,0499096	0,0533366	0,0499224	0,2307488	0,0069240	0,0790625	0,0472018	0,0624749	0,0556788	-0,0266590	0,0223916	0,0887528	-0,0390818	0,1143859	0,0439596	0,1992771	-0,0035035	0,5078370	-0,0327086	0,0196155	-0,0009383	0,0387627	-0,4432007	0,0538561	0,0245589	-3
09.02.2016	0,0926287	0,2047655	0,0969192	0,0965230	0,1217785	-0,7347894	0,3707358	-0,0356609	0,0204691	0,0210331	0,0106520	-0,1266382	0,2019571	0,1229088	0,6957157	-0,0794918	0,2479533	0,0975916	0,1247687	-1,3088803	0,3388905	0,1030143	-0,0051400	0,0562955	0,2047655	0,0538390	0,0586734	-1
16.02.2016	0,0333143	0,1174289	0,0418486	0,0415435	0,0755654	-0,0484377	0,0825386	0,0692972	-0,0004293	-0,0296183	-0,0314552	-0,0598550	0,2617663	-0,0058332	0,0458870	0,0080778	0,0297785	-0,1527751	0,1017823	3,0399038	0,1300956	0,0134521	0,1542251	-0,0439442	0,1174289	-0,0469967	-0,0410030	-1
23.02.2016	-0,0373829	-1,6222345	-0,0498071	-0,0429978	0,0039328	-1,6987305	0,0880962	-0,0726586	-0,0151964	-0,0250270	-0,0221341	0,0240316	0,0116758	0,0063486	0,1488093	-0,0581706	0,0624842	-0,1193174	-0,0918764	-0,1925503	0,0041647	0,0355988	-0,2786717	0,0532727	-1,6222345	0,0904340	0,0176898	1
01.03.2016	-0,0119694	-2,3724444	-0,0065833	-0,0132446	-0,0753305	2,2821454	-0,0004991	-0,1552345	-0,0592202	-0,0190302	-0,0197908	-0,0313485	-0,2903481	0,0545148	0,1286968	-0,0491458	0,0629469	0,2095750	0,0105538	0,6156227	0,0884836	0,0228066	-0,1015978	-0,0306158	-2,3724444	-0,0602542	-0,0002078	0
08.03.2016	-0,0179100	-1,2713731	-0,0148556	-0,0099349	-0,0056612	-0,6723798	-0,0751562	0,0821370	0,0202780	-0,0227129	-0,0059027	0,2527572	0,1133271	-0,0424867	-0,1679096	0,0655987	-0,0906836	0,0142703	-0,0414550	-0,5860244	-0,1380697	-0,0499102	0,1171490	-0,0690778	-1,2713731	-0,0468552	-0,0905082	-3
22.03.2016	0,0446869	2,8929889	0,0408623	0,0429096	0,0134686	-0,8742021	0,1072523	-0,0639552	0,0175861	-0,0020474	0,0056700	0,1176173	0,0452816	0,0432887	0,2562073	-0,0824628	0,0898302	0,0982281	0,0813600	-0,4763758	0,1456146	0,0780609	0,0286259	0,0723068	2,8929889	0,0822592	0,0622836	-6
29.03.2016	-0,0036684	2,7734597	-0,0067255	0,0007238	0,0363611	5,3321374	-0,0272059	0,0984379	0,0203673	0,0058285	0,0097394	0,0603956	0,0581997	-0,0171103	-0,1234174	0,0631641	-0,0462471	-0,0316551	-0,0493249	1,1150035	-0,1187506	-0,0536671	0,0224584	-0,0101134	2,7734597	0,0252153	-0,0463624	-11
05.04.2016	0,0141384	-1,2027129	0,0224822	0,0101035	-0,0158679	0,9288490	-0,0896810	0,0479696	0,0319971	0,1143768	0,0601449	-0,6061512	0,1245076	-0,0143550	-0,0214221	0,0038026	-0,0097923	-0,0599403	0,0666380	-0,8119458	0,1115857	0,0027024	0,0896549	-0,0063516	-1,2027129	-0,0622389	0,0552952	-10
12.04.2016	0,0850265	-7,0793061	0,0804491	0,0949664	0,0863768	-1,1709681	0,2945337	-0,0700022	-0,0507494	0,0057304	0,0045592	-0,0361533	-0,2951401	0,1528033	0,6472569	-0,1698370	0,2653653	0,2947389	0,1181374	-10,1387900	0,2629303	0,0329314	0,0689655	0,0586326	-7,0793061	0,1307122	-0,0120201	-3
19.04.2016	-0,0576925	0,3452915	-0,0603767	-0,0558099	-0,0274394	-6,0679921	-0,1595127	0,1106734	0,0477305	-0,0064836	0,0058870	0,4546137	0,2410669	-0,0698157	-0,2267996	0,1057137	-0,1248408	-0,0654532	-0,1502005	-0,2574961	-0,1806974	-0,1656731	-0,1064356	-0,0537587	0,3452915	-0,0320931	-0,0780633	-16
26.04.2016	-0,1147210	-1,1965152	-0,1130412	-0,1304198	-0,0571324	0,3037245	-0,1047073	-0,0194844	-0,0477979	-0,0591186	-0,0476210	0,2372357	-0,1047242	-0,1208270	-0,2659885	0,0918855	-0,1273444	-0,3786708	-0,1444133	-0,5244526	-0,1196462	-0,0491691	-0,2422321	-0,0432465	-1,1965152	-0,1302737	0,0592497	-15
03.05.2016	-0,0153722	0,6237471	-0,0175294	-0,0198539	-0,0196257	0,0784605	-0,0384566	-0,0060192	-0,0214694	0,0171464	0,0049477	-0,2248854	-0,1085947	-0,0015435	0,0865522	-0,0517679	0,0195034	0,0141976	-0,0005653	1,9484422	0,1395950	-0,0179094	-0,1338674	0,0153687	0,6237471	0,0049955	0,0253998	-7
10.05.2016	0,0426095	-3,0978158	0,0345364	0,0533461	0,0175101	-0,3407165	0,0946461	-0,0364064	0,0377921	-0,0731609	0,0004808	1,8211885	-0,1567581	0,0594456	0,2560345	-0,0830920	0,1031395	0,1581138	0,0582474	0,8060595	0,1419325	-0,0316808	0,0407465	0,0309341	-3,0978158	0,1171254	-0,0507563	-3
17.05.2016	-0,0282118	0,2666365	-0,0322410	-0,0286666	-0,1172106	0,3232666	-0,1743349	-0,0718513	0,0431952	0,0073925	0,0069479	0,0033359	0,3360199	-0,0336905	-0,1189124	0,0206398	-0,0666170	0,0237300	-0,0377096	-0,3262400	-0,0944235	0,0186055	-0,0084928	-0,0079769	0,2666365	0,0062294	-0,0238226	-19
24.05.2016	0,0557698	-0,1015011	0,0628226	0,0602599	0,1491615	-0,5599384	0,2965449	0,0450546	-0,0000802	-0,0099358	-0,0078441	0,0092144	0,0365902	0,0274916	0,2597746	-0,1917945	0,0747354	0,2050151	0,0215721	0,5991701	0,0461377	-0,1322214	0,1513697	0,0047051	-0,1015011	-0,0022110	0,0126569	-12
31.05.2016	-0,0062420	-0,0871122	-0,0061770	-0,0072466	0,0282151	-0,0687304	0,0350542	0,0222217	-0,0322550	-0,0072355	-0,0244818	-0,1624623	0,0025563	0,0030140	0,0277056	0,0065763	0,0211946	-0,0686161	-0,0109791	0,1465161	0,0358269	-0,0299594	-0,0558537	-0,0018088	-0,0871122	-0,0068110	0,0038579	-13
07.06.2016	-0,0117445	0,8777778	-0,0264322	-0,0154437	0,1046285	3,2782542	-0,0968065	0,2833731	0,0395980	0,0035078	0,0325361	0,3078220	-0,0541420	-0,0825317	-0,4303144	0,3461538	-0,1944722	-0,1569491	-0,0759295	-0,6030010	-0,1847503	0,1090534	-0,0756977	0,0736130	0,8777778	0,1169563	0,0250329	-24
14.06.2016	0,0219862	-0,5519202	0,0370936	0,0234415	0,1062854	-0,0915908	0,1657774	0,0691332	-0,0244362	-0,0413326	-0,0389863	-0,0219129	0,0542587	0,0197278	-0,0554432	0,0595197	0,0029106	0,0065679	0,0016545	0,1007179	0,0190280	-0,0015132	-0,0168123	-0,0477104	-0,5519202	-0,0933978	0,0080892	-24
21.06.2016	-0,0064978	0,0196789	-0,0089271	-0,0086368	-0,0501805	-0,2676947	0,0007783	-0,0848804	-0,0012917	-0,0538563	-0,0680092	-0,1689510	0,4384963	0,0146760	0,4050608	-0,1333103	0,1163650	-0,0719389	0,0353859	1,5182237	0,3053832	-0,0308146	-0,2459465	0,0144949	0,0196789	0,0147270	0,0142399	-10
28.06.2016	-0,0470335	0,1145251	-0,0586950	-0,0568870	-0,1705978	-0,4194116	-0,1279438	-0,2023614	0,0130642	0,0752796	0,0971530	0,2747648	-0,3549034	0,0254571	0,0969907	-0,0269150	0,0454076	0,0340997	-0,0540821	-0,4231194	-0,1374625	0,0682797	-0,0267355	0,0495525	0,1145251	0,0524764	0,0463393	-5
05.07.2016	0,0860703	-0,5809979	0,0996102	0,0912152	0,0902493	-0,7980758	0,1916361	0,0077046	0,0081689	0,0324377	0,0228216	-0,0430420	-0,0369350	0,1107736	0,2501706	-0,0114581	0,1487873	0,1548817	0,1207454	0,4913509	0,1264051	-0,0155359	0,3036688	0,0109453	-0,5809979	-0,0172642	0,0421267	-1
12.07.2016	0,0505720	2,4350190	0,0512619	0,0625518	-0,0016601	-0,9127924	0,0159611	-0,0186251	-0,0433988	-0,0076113	-0,0033985	0,0277320	-0,3290923	0,0836856	0,1139770	0,0502964	0,0927424	0,0934299	0,1510715	0,2265805	0,1186541	0,0550643	0,3097556	-0,0048946	2,4350190	0,0446811	-0,0565703	-2
19.07.2016	0,0256740	0,0843755	0,0231725	0,0241096	0,0146965	-9,0397351	0,0297277	-0,0002849	-0,0501098	-0,0209882	-0,0342669	-0,1290159	-0,1038926	0,0373949	0,0262633	0,0324447	0,0282445	0,0877349	0,0634841	0,0585072	0,0790563	0,0931319	0,0150597	0,0445061	0,0843755	0,0471698	0,0414317	-1
26.07.2016	0,0129693	0,0712409	0,0119229	0,0128846	-0,0480103	2,4888797	-0,0151287	-0,0817669	-0,0285772	0,0525935	-0,0026510	-0,4457353	0,1631227	0,0723284	0,0798202	0,0247792	0,0621074	0,1854473	-0,0530092	-0,0407133	-0,0820755	-0,1095103	0,0448253	0,0180769	0,0712409	0,0217549	0,0138081	-1
02.08.2016	0,0361452	0,0558735	0,0366524	0,0369820	0,0739287	0,9648212	0,1148342	0,0288869	-0,0763685	-0,1469725	-0,1429648	-0,0819214	0,4651345	0,0320204	-0,0051166	0,0439067	0,0101052	0,1043885	0,0400161	0,1266129	0,0688383	0,0275570	0,0106245	0,0300550	0,0558735	0,0319277	0,0278645	0
09.08.2016	-0,0756346	0,2768456	-0,0892823	-0,0828902	-0,0883280	-0,6537491	-0,1340834	-0,0337375	-0,0746810	-0,0244542	-0,0145907	0,1250000	-0,4213904	-0,0457170	-0,0778640	0,0113220	-0,0492450	-0,0993799	-0,0938055	0,0124941	-0,0350921	-0,0723713	-0,1958069	0,0192554	0,2768456	0,0383731	-0,0031946	-1
16.08.2016	-0,0231701	-0,3309411	-0,0196090	-0,0271765	-0,0471808	-1,3279542	-0,0886244	-0,0028696	0,0111337	-0,0321367	0,0005862	0,4021647	-0,1413021	-0,0475723	-0,1110114	0,0262559	-0,0641575	-0,0806028	0,0199202	-0,0030227	-0,0114764	-0,0187050	0,1102716	-0,0209727	-0,3309411	-0,0492611	0,0136318	-2
23.08.2016	0,0242165	0,3870675	0,0236691	0,0297440	0,0446756	1,9492063	0,0224993	0,0663472	-0,0060204	0,0048980	0,0085324	0,0393197	-0,1876345	0,0358918	-0,0095647	0,0768149	0,0227681	0,0273281	0,0192850	-0,0076577	0,0069455	0,0196318	0,0380087	0,0037328	0,3870675	0,0283519	-0,0245146	0
30.08.2016	-0,0267157	-0,3404858	-0,0217594	-0,0289364	-0,0496088	-4,5561536	0,1017425	-0,1914339	-0,0322079	-0,0604588	-0,0433871	0,0964373	-0,0650670	0,0444012	0,1643020	-0,0034978	0,0981737	-0,0911818	-0,0626342	-0,0188352	-0,0187879	-0,0187478	-0,1636979	-0,0377674	-0,3404858	-0,0639908	-0,0060487	15
06.09.2016	0,0263954	0,1970273	0,0288251	0,0313974	0,0053241	0,2128948	0,0278255	-0,0234062	-0,0195179	0,0379732	0,0042768	-0,2322185	0,0130688	0,0624869	0,1144254	0,0384072	0,0872409	-0,0133024	0,0212218	0,1984527	0,0446484	-0,0853801	0,0814316	-0,0050351	0,1970273	0,0072982	-0,0190833	10
13.09.2016	0,0182189	0,0556015	0,0239412	0,0245032	0,0585845	-0,4144414	-0,0019261	0,1398990	0,0540938	0,0292904	0,0208722	-0,0590019	0,5744482	-0,0129372	-0,0568057	-0,0038712	-0,0387263	0,1044584	0,0044793	-0,0070447	-0,0023510	0,0028486	0,0173585	-0,0342368	0,0556015	-0,0277205	-0,0418588	10
20.09.2016	0,0017222	-0,0679650	0,0006063	-0,0006478	0,0286337	0,2413695	0,0445996	0,0098480	-0,0115930	-0,0109536	-0,0121797	-0,0249048	0,0018756	0,0105518	0,0070887	0,0177415	0,0108590	-0,0022887	-0,0328512	-0,0319126	-0,0262181	-0,0199722	-0,0540699	0,0179208	-0,0679650	0,0111573	0,0259486	0
27.09.2016	0,0126131	0,0640864	0,0103952	0,0113110	0,0142433	0,1421378	0,0256499	0,0003603	-0,0206995	-0,0528772	-0,0405479	0,0892428	0,0572470	0,0169813	0,0307210	0,0065717	0,0221157	0,0104804	0,0216715	0,1330565	0,0654262	-0,0078498	-0,0289148	0,0285921	0,0640864	0,0311686	0,0255781	1
04.10.2016	0,0259250	0,4575646	0,0225754	0,0303818	-0,0045743	0,6346693	0,0589137	-0,0837990	-0,0081120	0,0492594	0,0226726	-0,2206897	-0,0756757	0,0459059	0,1532477	-0,0333448	0,0877691	-0,0189406	0,0535311	0,0298559	0,0426119	0,0583957	0,0699360	0,0206586	0,4575646	0,0533849	-0,0178343	3
11.10.2016	0,0057515	0,0192586	0,0091544	0,0094109	-0,0051836	-0,3495771	-0,0579855	0,0709697	-0,0510622	-0,1377240	-0,1018039	0,3408850	0,1108086	-0,0340744	-0,1156795	0,0124131	-0,0757344	0,1049026	0,0676329	0,0675805	0,0271078	-0,0216210	0,2157438	-0,0260220	0,0192586	-0,0213288	-0,0319423	0
18.10.2016	-0,0085769	-0,3543866	-0,0043175	-0,0132912	0,0231074	-1,1729337	-0,1035057	0,1837269	0,0173064	-0,0090936	-0,0014050	0,0595301	0,1031134	-0,0347404	-0,2650627	0,1970872	-0,1071985	-0,0635484	-0,0146814	-0,1553483	-0,0748714	0,0308560	0,0478806	-0,0059145	-0,3543866	-0,0435299	0,0420574	0
25.10.2016	0,0430772	0,1543006	0,0454784	0,0473037	0,0742181	-4,7741144	0,1732231	-0,0209022	0,0412415	0,0834342	0,0647039	-0,0741248	-0,0129186	0,0349369	0,2335399	-0,0847656	0,0877539	0,0431284	0,0458346	-0,0013771	0,0337727	0,0716098	0,0453558	0,0122125	0,1543006	0,0225653	0,0000938	1
01.11.2016	-0,0032005	0,1973575	-0,0055398	-0,0017890	-0,0002081	-1,1670637	-0,0768589	0,0880362	0,0340013	0,0492398	0,0273744	-0,1622713	0,1953151	-0,0469459	-0,1273338	0,0316498	-0,0660670	-0,0944614	0,0226567	-0,1196001	-0,0535591	0,0126892	0,1321336	0,0010881	0,1973575	0,0172309	-0,0182330	0
08.11.2016	0,0019999	-0,1599563	0,0031449	-0,0004717	0,0996080	0,1568712	0,0989273	0,1002730	0,0135769	0,0808765	0,0716761	-0,0282686	-0,2675221	0,0004222	0,0216250	-0,0018887	0,0116155	-0,0443815	-0,0449991	-0,0346396	-0,0180729	-0,0036251	-0,1002626	0,0085355	-0,1599563	-0,0077766	0,0287644	0
15.11.2016	0,0321621	0,1183432	0,0296111	0,0312647	-0,0025256	-3,7956668	0,0449454	-0,0488374	0,0237078	0,0441016	0,0202769	-0,2676033	0,2173665	0,0074469	0,1887835	-0,1353219	0,0526580	0,0759795	0,0751362	0,2045618	0,0959574	0,0041919	0,0968269	0,0484553	0,1183432	0,0541836	0,0416038	4
22.11.2016	-0,0182796	-0,1463492	-0,0155518	-0,0181952	-0,0906617	-1,8546232	-0,1497240	-0,0273603	0,0226994	-0,0699481	-0,0293094	0,6707290	0,1266229	-0,0222167	-0,1574238	0,1392804	-0,0550605	-0,1261711	0,0290051	-0,0040668	-0,0168071	-0,0297199	0,1211674	-0,0312708	-0,1463492	-0,0412771	-0,0191579	0
29.11.2016	-0,1168237	-0,7705467	-0,1170591	-0,1285421	-0,2844264	-3,1740150	-0,1871804	-0,3755398	-0,0260679	0,0718280	0,0521354	-0,1367013	-0,3947935	0,0020547	0,0973917	-0,0177175	0,0495114	-0,1907616	-0,1396429	-0,2175146	-0,1219946	-0,0226209	-0,2204909	-0,0597543	-0,7705467	-0,1147859	0,0053600	10
06.12.2016	-0,0182900	1,6585629	-0,0242652	-0,0164794	-0,0117163	0,1605897	0,0037934	-0,0306313	-0,0218367	-0,0760304	-0,0534439	0,2154592	0,1032347	-0,0244501	0,0177890	-0,0323560	-0,0017330	-0,1496297	0,0172260	0,0881170	0,0694650	0,0539298	-0,0705129	0,0000221	1,6585629	0,0333066	-0,0346541	7
13.12.2016	0,0162581	-0,0451128	0,0224752	0,0216300	0,0752847	-1,2593258	-0,0636124	0,2506923	0,0449207	-0,0077664	-0,0164850	-0,0953913	0,6566854	0,0050305	-0,1775210	0,1302550	-0,0613761	0,1483275	-0,0572519	-0,0286840	-0,0700798	-0,1056765	-0,0029595	-0,0338552	-0,0451128	-0,0344364	-0,0332070	5
20.12.2016	0,0092036	-0,0808683	0,0054896	0,0044802	-0,0141179	-2,3151732	0,0522039	-0,0768249	-0,0041005	0,0578867	0,0290425	-0,2572933	-0,0521526	0,0022070	0,1123369	-0,0692616	0,0298163	0,0319733	0,0366167	-0,0591565	0,0261987	0,1059155	0,0035026	0,0478443	-0,0808683	0,0412718	0,0551642	4
27.12.2016	-0,0013612	0,9110905	-0,0025784	0,0071943	0,0409503	-0,5379724	0,0200943	0,0634258	-0,0189055	-0,0107866	-0,0152378	-0,0781759	-0,0176124	0,0047240	0,0540014	-0,0264778	0,0209491	-0,0160933	-0,0265887	0,1989905	0,0044252	-0,1501647	0,0238410	-0,0338022	0,9110905	0,0087871	-0,0806111	1
03.01.2017	0,0247797	0,2295857	0,0202035	0,0244530	0,0363062	-3,8214707	-0,0266410	0,1013770	0,0149603	-0,0483431	-0,0053207	0,6474745	-0,0837770	0,0211629	-0,0421677	0,0669627	0,0005694	0,0379934	0,0192641	0,1758064	0,0557708	-0,0787862	0,0319723	0,0469065	0,2295857	0,0625052	0,0280952	2
10.01.2017	0,0129017	-0,6266627	0,0255329	0,0096461	0,0642085	3,4967247	-0,0981424	0,2125289	0,1162906	0,0891176	0,1261564	0,4507949	-0,1349125	-0,0456256	-0,1573561	0,0129827	-0,0862224	0,0527948	0,0105294	0,1712389	0,0241026	-0,1864165	0,1007279	-0,0279179	-0,6266627	-0,0870835	0,0458208	3
17.01.2017	0,0371791	0,2721035	0,0434760	0,0455353	0,1488993	0,1646107	0,1451941	0,1514170	0,0524457	0,1163479	0,0843277	-0,1263588	-0,0090136	0,0125510	0,0068542	0,0012492	0,0042594	0,0842074	0,0188182	-0,0781626	0,0149225	0,2066550	-0,0527155	-0,0310649	0,2721035	-0,0188136	-0,0443934	4
24.01.2017	-0,0069522	-0,3128631	-0,0052391	-0,0086104	-0,0293901	-0,0817299	-0,0168375	-0,0378736	0,0061268	0,0590311	0,0254999	-0,2564205	0,0753389	0,0311880	0,0321559	-0,0210300	0,0076079	0,2652046	-0,0769337	-0,0751493	-0,0459489	0,0000000	-0,1580869	-0,0071348	-0,3128631	-0,0231527	0,0107579	5
31.01.2017	0,0349668	0,0791063	0,0364948	0,0368185	0,0394134	-0,2015129	0,0933808	0,0021431	0,0390944	-0,0156400	-0,0319026	-0,2266399	0,7465688	0,0030954	0,0732674	-0,0725087	0,0078966	0,1168460	0,0188946	0,0365199	0,0211535	-0,0012095	0,0278510	0,0179999	0,0791063	0,0202519	0,0155687	5
07.02.2017	-0,0369047	0,2008954	-0,0388864	-0,0369908	-0,0644279	0,7431309	-0,1965325	0,0351106	0,0363395	0,0860978	0,0837596	0,0481219	-0,1700475	-0,0277180	-0,1476709	0,0851533	-0,0515939	-0,1077947	-0,0449187	-0,0855173	-0,0633175	-0,0297893	-0,0263517	-0,0263749	0,2008954	-0,0175159	-0,0359830	4
14.02.2017	-0,0168616	-0,6528425	-0,0165843	-0,0228568	0,0199515	0,6254243	-0,1949305	0,1456282	0,0506401	0,0416388	0,0628497	0,3978530	-0,1334361	-0,0751999	-0,4758980	0,1431841	-0,1835930	-0,0553975	0,0388398	-0,3717528	-0,0318712	0,4519649	-0,1051793	0,0121693	-0,6528425	-0,0195156	0,0471913	2
21.02.2017	-0,0341414	0,3664430	-0,0382383	-0,0368209	-0,0419138	0,1188814	-0,1571295	0,0054402	-0,0229582	-0,0600518	-0,0424971	0,1641068	0,0106086	-0,0611451	-0,2196708	0,0150492	-0,0644866	-0,2135685	0,0439878	0,1652777	0,0906148	0,0446262	-0,0294627	-0,0010134	0,3664430	0,0051855	-0,0074288	2
